ID;TransactionNo;ItemName;CREATE_DATE;SETTLED;BuyingPrice;SellingPrice;Units;STATUS;TICKET_TYPE;SHIFT_ID;OWNER_ID;TERMINAL_ID;tax;SaleType;Customer;Discount
411;190;drawing board;2020-05-13 05:19:34;Yes;100.00;250.00;3;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
412;190; lids small ;2020-05-13 05:19:34;Yes;60.00;100.00;4;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
413;191;umb 18;2020-05-14 04:15:06;Yes;180.00;250.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
414;191;big lid cup;2020-05-14 04:15:06;Yes;210.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
415;191;net patterned;2020-05-14 04:15:06;Yes;180.00;200.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
416;192;hand bag;2020-05-14 04:16:02;Yes;250.00;500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
417;193;Dog Chuchu;2020-05-14 08:13:59;Yes;150.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
418;194;Feeding stainless;2020-05-15 05:42:29;Yes;9.00;20.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
419;195;feeding forks;2020-05-15 06:10:09;Yes;8.00;20.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
420;196;alladin set;2020-05-16 08:23:44;Yes;1000.00;1500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
421;197;big ball;2020-05-16 08:28:11;Yes;200.00;300.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
422;198;Masks;2020-05-16 08:30:25;Yes;10.00;20.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
423;199;Masks;2020-05-17 04:14:11;Yes;10.00;20.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
424;200;bandana;2020-05-17 05:23:39;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
425;201;tenniss;2020-05-17 07:30:01;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
426;202;Masks;2020-05-17 07:56:59;Yes;10.00;20.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
427;203;Feeding kzh;2020-05-18 01:35:58;Yes;10.00;20.00;24;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
428;203;belts;2020-05-18 01:35:58;Yes;50.00;100.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
429;204;Masks;2020-05-18 01:36:42;Yes;10.00;20.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
430;205;Watches;2020-05-18 01:54:30;Yes;150.00;500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
431;206;soft throw;2020-05-18 02:23:41;Yes;550.00;1000.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
432;207; men socks;2020-05-18 04:22:00;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
433;208;net patterned;2020-05-18 08:01:05;Yes;180.00;200.00;3;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
434;209;Masks;2020-05-18 08:14:19;Yes;10.00;20.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
435;210;marvin;2020-05-19 03:46:00;Yes;100.00;150.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
436;211;glass sets;2020-05-19 04:23:26;Yes;1200.00;1700.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
437;212;umb 18;2020-05-19 04:46:24;Yes;180.00;250.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
438;213;Royalcandy sdish;2020-05-19 08:28:01;Yes;250.00;350.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
439;213;plastic jug;2020-05-19 08:28:01;Yes;80.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
440;214;tenniss;2020-05-19 08:41:19;Yes;30.00;50.00;3;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
441;215;6507;2020-05-20 01:46:23;Yes;80.00;120.00;3;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
442;215;plastic jug;2020-05-20 01:46:23;Yes;80.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
443;216;Sieves kichungi;2020-05-21 02:41:27;Yes;100.00;130.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
444;217;grill ;2020-05-21 05:01:19;Yes;3000.00;4000.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
445;217;piano;2020-05-21 05:01:19;Yes;220.00;350.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
446;218;mabati;2020-05-22 03:00:39;Yes;250.00;350.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
447;219;Kaijin Knives ;2020-05-22 06:48:53;Yes;100.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
448;220;Dog Chuchu;2020-05-22 07:08:27;Yes;150.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
449;221;Watches;2020-05-22 23:47:28;Yes;150.00;500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
450;222;3 in one blender;2020-05-23 05:19:38;Yes;2800.00;3700.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
451;223;tenniss;2020-05-24 03:29:50;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
452;224;tenniss;2020-05-24 03:38:48;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
454;225;Odinary smallthermos;2020-05-25 03:56:44;Yes;290.00;350.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
455;226;signature dotted;2020-05-25 04:01:58;Yes;208.00;250.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
456;226;redberry soup;2020-05-25 04:01:58;Yes;141.00;183.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
457;226;net patterned;2020-05-25 04:01:58;Yes;180.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
458;227;medium ball;2020-05-26 04:10:55;Yes;100.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
459;228;tenniss;2020-05-26 05:22:38;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
460;229;Meat Fork;2020-05-26 05:30:38;Yes;70.00;250.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
461;230;Butcher Knife;2020-05-27 07:03:07;Yes;200.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
462;231;umb 35;2020-05-27 07:55:07;Yes;350.00;500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
463;232;tenniss;2020-05-27 08:02:48;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
464;233;tenniss;2020-05-28 02:28:51;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
465;234;umb 35;2020-05-28 03:22:01;Yes;350.00;500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
466;235;tribal;2020-05-28 03:56:02;Yes;300.00;500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
467;236;0.5l thermos;2020-05-28 08:06:54;Yes;500.00;800.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
468;236;kid bungle;2020-05-28 08:06:54;Yes;10.00;20.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
469;237;Masks;2020-05-28 08:07:41;Yes;10.00;20.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
471;239;Tea_un 7litre;2020-05-29 05:55:27;Yes;1500.00;2000.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
473;241;Odinary smallthermos;2020-05-29 07:34:23;Yes;290.00;350.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
474;242;big ball;2020-05-30 00:50:11;Yes;200.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
475;243;tenniss;2020-05-30 01:24:31;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
477;245;tenniss;2020-05-30 04:16:27;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
479;247;stainless small;2020-05-30 04:21:13;Yes;650.00;700.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
480;248;bandana;2020-05-30 08:26:16;Yes;30.00;50.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
481;249;wall ;2020-05-31 02:15:10;Yes;150.00;250.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
482;250;tenniss;2020-05-31 06:33:18;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
483;251;medium ball;2020-05-31 06:49:08;Yes;100.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
484;252;Water gunsmall;2020-05-31 07:16:12;Yes;20.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
485;253;Water gunsmall;2020-05-31 07:37:31;Yes;20.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
486;254;Luminac;2020-05-31 08:02:47;Yes;185.00;250.00;5;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
487;255;spiral small;2020-06-01 01:38:19;Yes;125.00;167.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
488;255;spiral small bowl;2020-06-01 01:38:19;Yes;80.00;100.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
490;257;sport men socks;2020-06-01 03:28:00;Yes;30.00;70.00;3;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
491;258;medium ball;2020-06-01 06:26:44;Yes;100.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
493;260;tenniss;2020-06-02 03:38:02;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
495;262;teaun 5.8;2020-06-02 07:35:14;Yes;1700.00;2000.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
496;263;kid clip;2020-06-02 07:57:11;Yes;20.00;30.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
497;264;cc3007;2020-06-03 02:16:59;Yes;41.00;80.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
498;265;Feeding kzh;2020-06-03 02:21:12;Yes;10.00;20.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
499;266;medium ball;2020-06-04 00:17:12;Yes;100.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
501;268;Redberry;2020-06-05 03:55:22;Yes;450.00;600.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
502;269;Masks;2020-06-05 03:55:52;Yes;10.00;20.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
503;270;sticker hanger;2020-06-05 05:55:55;Yes;60.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
504;271;glass jugs;2020-06-05 06:15:37;Yes;250.00;350.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
505;272;Water gunsmall;2020-06-05 06:55:31;Yes;20.00;50.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
506;273;big ball;2020-06-05 08:03:24;No;200.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
507;274;hurra hoops;2020-06-06 01:18:08;Yes;150.00;250.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
508;275;big ball;2020-06-06 02:38:55;Yes;200.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
509;276;Kiruri Handle;2020-06-06 03:05:15;Yes;2700.00;3500.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
511;277;purse;2020-06-06 05:30:14;Yes;100.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
512;278;big ball;2020-06-06 06:44:02;Yes;200.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
513;279;face;2020-06-07 02:28:00;Yes;16.00;30.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
514;280;0.5l thermos;2020-06-07 02:32:22;Yes;500.00;800.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
515;281;tenniss;2020-06-07 03:16:39;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
516;282;monkey big;2020-06-07 03:56:31;Yes;250.00;600.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
517;283;hurra hoops;2020-06-07 04:10:09;Yes;150.00;250.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
518;284;kenstar small;2020-06-07 06:17:58;Yes;30.00;55.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
519;285;Feeding stainless;2020-06-07 06:20:03;Yes;9.00;20.00;12;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
520;286;umb 30;2020-06-07 06:37:32;Yes;300.00;450.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
521;287;2236-9;2020-06-07 08:41:45;Yes;67.00;100.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
522;288;kaulu;2020-06-08 01:40:24;Yes;90.00;120.00;5;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
523;289;7 litres;2020-06-08 05:36:12;Yes;2500.00;3300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
524;290;Plastic Gratersmall;2020-06-08 06:32:48;Yes;80.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
525;291;Sugar dish small;2020-06-08 06:42:41;Yes;350.00;500.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
526;292;big ball;2020-06-09 03:36:18;Yes;200.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
527;293;tenniss;2020-06-09 08:19:07;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
528;294;medium ball;2020-06-10 01:25:15;Yes;100.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
529;295;Redberry;2020-06-10 07:36:42;Yes;450.00;600.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
530;295;Royalcandy sdish;2020-06-10 07:36:42;Yes;250.00;350.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
531;295;flowered mella;2020-06-10 07:36:42;Yes;33.00;60.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
532;295;Teaspoons;2020-06-10 07:36:42;Yes;60.00;100.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
533;295; lids small ;2020-06-10 07:36:42;Yes;60.00;100.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
534;295;feeding forks;2020-06-10 07:36:42;Yes;8.00;20.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
535;296;Odinary smallthermos;2020-06-11 04:01:37;Yes;290.00;350.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
536;297;door;2020-06-11 08:46:24;Yes;350.00;500.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
537;298;Redberry  Kettle;2020-06-11 08:50:19;Yes;1500.00;1800.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
538;299;6506;2020-06-12 01:45:16;Yes;80.00;120.00;3;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
539;300;Black set;2020-06-12 02:10:33;Yes;4500.00;7500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
540;300;Tea_un 9litre;2020-06-12 02:10:33;Yes;1800.00;2500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
541;301;face;2020-06-12 02:25:33;Yes;16.00;30.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
542;302;mella ;2020-06-12 07:10:30;Yes;80.00;100.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
543;303;arcopal glasses;2020-06-13 03:41:22;Yes;600.00;900.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
544;304;wig cap;2020-06-13 09:05:53;Yes;12.00;15.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
545;305;diva plates;2020-06-14 02:26:09;Yes;141.00;183.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
546;306;ear rings 7;2020-06-14 06:07:00;Yes;5.00;20.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
547;307;wig cap;2020-06-14 06:08:02;Yes;12.00;15.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
548;308;big ball;2020-06-14 06:16:40;Yes;200.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
550;310;DN;2020-06-14 08:44:30;Yes;91.00;117.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
551;311;tenniss;2020-06-15 03:53:52;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
552;312;plastic grater big;2020-06-15 09:05:17;Yes;150.00;200.00;2;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
553;313;tenniss;2020-06-15 09:08:06;Yes;30.00;50.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
554;314;hurra hoops;2020-06-16 03:10:07;Yes;150.00;250.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
555;315;pearl;2020-06-16 03:56:15;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
556;316;chains;2020-06-16 03:56:41;Yes;20.00;100.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
557;317;Odinary bigthermos;2020-06-16 06:08:23;Yes;350.00;450.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
558;318;Odinary bigthermos;2020-06-17 00:50:01;Yes;350.00;450.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
559;319;tenniss;2020-06-17 07:50:57;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
560;320;regal 3ltrs;2020-06-18 04:53:37;Yes;1800.00;2500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
561;321;face;2020-06-18 06:53:06;Yes;16.00;30.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
562;322;chains;2020-06-18 09:17:58;Yes;20.00;100.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
563;323;big ball;2020-06-19 05:50:28;No;200.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
564;324;soft throw;2020-06-19 06:25:37;Yes;550.00;1000.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
565;325;Sieves kichungi;2020-06-19 07:50:05;Yes;100.00;130.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
566;325;kichungi small;2020-06-19 07:50:05;Yes;80.00;100.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
567;325;Sieves kichungi;2020-06-19 07:50:05;Yes;100.00;130.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
568;326;tenniss;2020-06-19 08:46:06;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
569;327;Feeding kzh;2020-06-20 01:35:42;Yes;10.00;20.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
570;327;face;2020-06-20 01:35:42;Yes;16.00;30.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
571;328;big lid cup;2020-06-20 03:38:44;Yes;210.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
572;329;big lid cup;2020-06-20 04:20:35;Yes;210.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
573;330;face;2020-06-21 02:09:00;Yes;16.00;30.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
574;330;medium ball;2020-06-21 02:09:00;Yes;100.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
575;331;Redberry;2020-06-21 03:23:55;Yes;450.00;600.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
576;331;feeding forks;2020-06-21 03:23:55;Yes;8.00;20.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
577;331; lids big;2020-06-21 03:23:55;Yes;100.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
578;332;big ball;2020-06-21 03:25:09;Yes;200.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
579;333;Tea_un 9litre;2020-06-21 06:19:29;Yes;1800.00;2500.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
580;334;Odinary smallthermos;2020-06-21 07:02:08;Yes;290.00;350.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
581;335;soft throw;2020-06-22 02:21:20;Yes;550.00;1000.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
582;335;Odinary smallthermos;2020-06-22 02:21:20;Yes;290.00;350.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
583;336;Feeding stainless;2020-06-22 02:22:23;Yes;9.00;20.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
584;337;tongs;2020-06-22 05:25:02;Yes;120.00;200.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
585;338;Feeding kzh;2020-06-22 07:05:48;Yes;10.00;20.00;5;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
586;339;Odinary bigthermos;2020-06-22 08:25:10;Yes;350.00;450.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
587;340;Odinary smallthermos;2020-06-23 03:37:19;Yes;290.00;350.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
588;341;tenniss;2020-06-23 03:48:35;Yes;30.00;50.00;2;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
589;342;marvin;2020-06-23 05:53:46;Yes;100.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
590;343;hurra hoops;2020-06-23 06:10:30;Yes;150.00;250.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
591;344;tribal;2020-06-23 06:54:56;Yes;300.00;500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
593;345;plastic jug;2020-06-23 07:21:31;Yes;80.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
594;345;big lid cup;2020-06-23 07:21:31;Yes;210.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
595;345;Spoon holder;2020-06-23 07:21:31;No;350.00;600.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
596;346;hand mixer;2020-06-23 07:38:19;Yes;350.00;600.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
597;347;sandwitch maker;2020-06-23 08:39:19;Yes;1700.00;2500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
598;348;Paradin big;2020-06-24 05:13:53;Yes;1875.00;2500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
599;349; lids big;2020-06-24 06:09:50;Yes;100.00;150.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
600;350;Skimmers ;2020-06-24 06:22:19;Yes;200.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
601;351;short servingspoon;2020-06-24 06:32:33;Yes;35.00;80.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
602;352;big ball;2020-06-25 03:08:53;Yes;200.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
603;353;tenniss;2020-06-25 05:21:02;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
604;354;Stainless Kettle;2020-06-25 08:30:37;Yes;1300.00;2000.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
605;355;kenstar cup set;2020-06-26 06:17:23;Yes;300.00;380.00;3;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
606;356;3 in one blender;2020-06-26 09:01:00;Yes;2800.00;3700.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
607;357;tenniss;2020-06-27 03:32:36;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
608;358;uteo big;2020-06-27 06:46:06;Yes;200.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
609;359;big ball;2020-06-27 06:57:28;Yes;200.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
610;360;ladies;2020-06-28 01:22:01;Yes;150.00;250.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
611;361;safari;2020-06-28 01:36:55;Yes;250.00;500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
612;362;tenniss;2020-06-28 05:48:38;Yes;30.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
613;363;Feeding kzh;2020-06-28 06:44:18;Yes;10.00;20.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
615;364;Bucket 11;2020-06-29 07:34:09;Yes;110.00;130.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
616;365;kenstar cup set;2020-06-29 07:49:51;Yes;300.00;380.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
617;366;brown patterned;2020-06-29 08:24:22;Yes;142.00;184.00;3;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
618;367;eurovision;2020-06-30 04:35:46;Yes;67.00;100.00;18;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
619;368;feeding forks;2020-06-30 05:13:15;Yes;8.00;20.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
620;369;kenstar big;2020-06-30 07:46:54;Yes;45.00;53.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
621;369;teaun 5.8;2020-06-30 07:46:55;No;1700.00;2000.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
622;369;Sieves kichungi;2020-06-30 07:46:55;Yes;100.00;130.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
623;370;plastic;2020-07-01 03:34:43;Yes;200.00;300.00;6;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
624;371;big ball;2020-07-01 05:03:08;Yes;200.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
625;372;Water gunsmall;2020-07-01 07:55:19;Yes;20.00;50.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
626;373;clear serrated;2020-07-01 08:49:10;Yes;190.00;240.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
627;374;Water gunsmall;2020-07-01 09:04:58;Yes;20.00;50.00;1;\N;\N;\N;1;\N;0;Cash Sale;\N;\N
628;375;clear serrated;2020-07-02 02:51:15;Yes;190.00;240.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
629;375;Bucket 11;2020-07-02 02:51:15;Yes;110.00;130.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
631;377;big ball;2020-07-02 04:13:15;Yes;200.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
632;378;big ball;2020-07-02 06:21:25;Yes;200.00;300.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
633;379;rose kettie;2020-07-02 07:32:59;Yes;900.00;1400.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
634;380;Kiruri Handle;2020-07-03 01:31:13;Yes;2700.00;3500.00;1;\N;\N;\N;7;\N;0;Cash Sale;\N;\N
